CNPJ_FUNDO;DT_REG;VL_TAXA_PERFM;DS_TAXA_PERFM;DT_INI_TAXA_PERFM
36.180.815/0001-47;2020-07-24;0.000000000000;;2020-07-24
36.180.871/0001-81;2020-07-14;0.000000000000;;2020-07-14
36.180.900/0001-05;2020-07-13;0.000000000000;;2020-07-13
36.180.954/0001-70;2020-07-16;0.000000000000;;2022-11-25
36.181.728/0001-04;2020-03-19;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IPCAIMAB;2022-12-29
36.181.763/0001-23;2020-03-20;20.000000000000;O GESTOR RECEBERÁ  TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 20% DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% DA VARIAÇÃO DO CERTIFICADO DE DEPÓSITO INTERFINANCEIRO - CDI, DE UM DIA, APURADO PELA B3;2022-12-30
36.181.795/0001-29;2020-03-27;0.000000000000;;2020-03-27
36.181.846/0001-12;2020-03-27;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI 100%;2022-09-08
36.181.869/0001-27;2020-05-14;0.000000000000;;2020-05-29
36.181.909/0001-30;2020-04-15;15.000000000000;A TAXA DE PERFORMANCE SERÁ DE 15% DO QUE EXCEDER A 100% DO CDI 100%;2022-08-24
36.181.984/0001-00;2020-06-04;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI - CETIP;2022-08-24
36.182.047/0001-60;2020-06-17;0.000000000000;;2022-08-16
36.182.112/0001-58;2020-07-01;0.000000000000;;2020-07-01
36.182.176/0001-59;2020-04-03;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IBOVESPA FECHAMENTO;2022-08-24
36.182.205/0001-82;2020-04-02;0.000000000000;;2021-09-01
36.182.225/0001-53;2020-02-26;20.000000000000;OS GESTORES RECEBERÃO TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 20%  DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% DA VARIAÇÃO DO CERTIFICADO DE DEPÓSITO INTERFINANCEIRO - CDI, DE UM DIA, APURADO E DIVULGADO PELA B3 S.A. - BRASIL, BOLSA, BALCÃO. A TAXA DE PERFORMANCE SERÁ CALCULADA INDIVIDUALMENTE SOBRE CADA APLICAÇÃO REALIZADA PELO COTISTA;2022-04-19
36.182.225/0001-53;2020-02-26;20.000000000000;OS GESTORES RECEBERÃO TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 20% DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100%  DA VARIAÇÃO DO CDI, DE UM DIA, APURADO PELA CETIP. A TAXA DE PERFORMANCE SERÁ CALCULADA INDIVIDUALMENTE SOBRE CADA APLICAÇÃO REALIZADA PELO COTISTA.;2023-04-28
36.182.250/0001-37;2020-03-05;0.000000000000;;2021-12-29
36.182.281/0001-98;2020-03-02;0.000000000000;;2020-03-03
36.182.298/0001-45;2020-03-02;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IPCAIMAB;2022-12-29
36.182.331/0001-37;2020-03-12;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI - CETIP;2022-08-24
36.215.212/0001-33;2020-02-06;0.000000000000;;2020-02-07
36.233.266/0001-21;2020-04-23;0.000000000000;;2020-10-13
36.233.309/0001-79;2020-04-23;0.000000000000;;2020-08-31
36.233.345/0001-32;2020-04-23;0.000000000000;;2020-11-11
36.233.387/0001-73;2020-04-23;0.000000000000;;2021-09-17
36.233.418/0001-96;2020-04-23;15.000000000000;;2021-06-07
36.233.448/0001-00;2020-04-23;0.000000000000;;2021-05-27
36.233.464/0001-95;2020-04-28;0.000000000000;;2020-06-25
36.233.483/0001-11;2020-05-19;10.000000000000;;2020-05-20
36.233.524/0001-70;2020-06-01;10.000000000000;Será cobrada do FUNDO uma Taxa de Performance com base no resultado do FUNDO (método do ativo), correspondente a 10% (dez por cento) sobre a variação positiva, se houver, entre o valor do seu patrimônio líquido, já descontados todos os custos e despesas de Taxa de Administração, e o valor do seu PATRIMÔNIO TEÓRICO acrescido do equivalente a 100% (cem por cento) da variação diária do Certificado de;2020-07-31
36.233.545/0001-95;2020-06-29;0.000000000000;;2020-07-03
36.233.568/0001-08;2020-09-09;10.000000000000;;2020-09-09
36.233.783/0001-09;2020-09-10;0.000000000000;;2020-09-22
36.233.817/0001-57;2020-09-10;0.000000000000;;2020-10-14
36.233.848/0001-08;2020-09-10;0.000000000000;;2020-09-29
36.233.867/0001-34;2020-11-24;0.000000000000;;2020-12-02
36.233.888/0001-50;2021-02-03;0.000000000000;;2021-02-26
36.233.904/0001-04;2021-02-03;0.000000000000;;2021-03-01
36.233.944/0001-56;2021-04-16;0.000000000000;;2021-10-05
36.233.973/0001-18;2021-02-18;0.000000000000;;2021-02-25
36.234.404/0001-97;2020-03-26;0.000000000000;;2020-03-27
36.243.631/0001-89;2020-02-20;0.000000000000;;2024-02-26
36.246.508/0001-11;2020-04-24;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IBOVESPA FECHAMENTO;2022-09-22
36.246.557/0001-54;2020-06-16;0.000000000000;;2020-06-17
36.246.590/0001-84;2020-06-23;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IBOVESPA FECHAMENTO;2022-08-24
36.247.102/0001-53;2020-05-14;0.000000000000;;2020-05-15
36.247.150/0001-41;2020-05-28;0.000000000000;;2020-05-28
36.247.487/0001-59;2020-06-02;0.000000000000;;2020-06-03
36.247.512/0001-02;2020-06-29;0.000000000000;;2020-06-30
36.247.540/0001-11;2020-06-12;0.000000000000;;2020-06-15
36.247.562/0001-81;2020-08-20;0.000000000000;;2020-08-21
36.247.578/0001-94;2020-06-26;0.000000000000;;2020-06-29
36.247.593/0001-32;2020-08-20;0.000000000000;;2020-08-21
36.247.615/0001-64;2020-07-06;0.000000000000;;2020-07-07
36.247.640/0001-48;2020-07-06;0.000000000000;;2020-07-07
36.247.749/0001-85;2020-02-13;0.000000000000;;2020-05-28
36.247.795/0001-84;2020-02-17;0.000000000000;;2020-05-28
36.247.820/0001-20;2020-02-20;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-05-28
36.247.838/0001-21;2020-02-18;0.000000000000;;2020-05-21
36.247.862/0001-60;2020-02-21;0.000000000000;;2020-05-21
36.247.887/0001-64;2020-03-04;0.000000000000;;2020-05-28
36.247.950/0001-62;2020-03-09;0.000000000000;;2020-08-12
36.247.973/0001-77;2020-02-26;0.000000000000;;2020-05-28
36.247.991/0001-59;2020-04-02;0.000000000000;;2020-05-06
36.248.015/0001-10;2020-03-06;0.000000000000;;2020-08-12
36.248.200/0001-05;2020-03-02;0.000000000000;;2020-08-12
36.248.200/0001-05;2020-03-02;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-06-21
36.248.215/0001-73;2020-03-06;0.000000000000;;2020-08-12
36.248.231/0001-66;2020-03-09;0.000000000000;;2020-05-28
36.248.247/0001-79;2020-03-09;0.000000000000;;2020-05-28
36.248.266/0001-03;2020-02-26;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-05-28
36.248.749/0001-08;2020-02-21;0.000000000000;;2020-05-22
36.248.759/0001-35;2020-02-17;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-08-12
36.248.759/0001-35;2020-02-17;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro;2021-07-30
36.248.776/0001-72;2020-02-18;0.000000000000;;2020-05-21
36.248.791/0001-10;2020-02-19;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-05-28
36.248.791/0001-10;2020-02-19;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Fevereiro e Agosto;2020-09-08
36.248.791/0001-10;2020-02-19;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro;2021-07-26
36.248.815/0001-31;2020-02-21;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-05-22
36.248.815/0001-31;2020-02-21;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro;2021-07-30
36.248.836/0001-57;2020-03-04;0.000000000000;;2020-05-28
36.248.844/0001-01;2020-02-27;0.000000000000;;2020-06-05
36.248.855/0001-83;2020-03-02;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IPCAIMAB5+. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-05-28
36.248.863/0001-20;2020-03-25;0.000000000000;;2020-05-29
36.248.874/0001-00;2020-03-03;0.000000000000;;2020-05-29
36.248.882/0001-56;2020-03-05;0.000000000000;;2020-05-28
36.248.893/0001-36;2020-03-05;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-05-21
36.248.893/0001-36;2020-03-05;0.000000000000;;2022-10-31
36.248.909/0001-00;2020-03-06;10.000000000000;O fundo cobrara 10.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-05-22
36.248.918/0001-00;2020-03-13;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-08-12
36.248.918/0001-00;2020-03-13;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Fevereiro e Agosto;2021-02-26
36.248.918/0001-00;2020-03-13;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro;2021-07-26
36.249.188/0001-53;2020-04-28;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-09-22
36.249.200/0001-20;2020-05-13;0.000000000000;;2020-05-13
36.249.245/0001-02;2020-05-22;0.000000000000;;2020-05-22
36.249.245/0001-02;2020-05-22;6.000000000000;O GESTOR RECEBERÁ TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A SEIS POR CENTO DA RENTABILIDADE DA SUBCLASSE QUE EXCEDER A CEM POR CENTO DA VARIAÇÃO DO CDI.;2025-02-10
36.249.256/0001-84;2020-02-21;0.000000000000;;2020-02-21
36.249.269/0001-53;2020-02-20;0.000000000000;;2020-02-20
36.249.269/0001-53;2020-02-20;6.000000000000;O GESTOR RECEBERÁ TAXA DE PERFORMANCE EQUIVALENTE A SEIS POR CENTO DA RENTABILIDADE DA SUBCLASSE QUE EXCEDER A CEM POR CENTO DA VARIAÇÃO DO IPCA (ÍNDICE DE PREÇOS AO CONSUMIDOR AMPLO), DIVULGADO PELO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA (IBGE) ACRESCIDO DE Y POR CENTO AO ANO (BENCHMARK).;2025-05-27
36.249.277/0001-08;2020-02-21;0.000000000000;;2020-02-21
36.249.284/0001-00;2020-02-21;0.000000000000;;2020-02-21
36.249.284/0001-00;2020-02-21;5.000000000000;O GESTOR RECEBERÁ TAXA DE PERFORMANCE EQUIVALENTE A 5% (CINCO POR CENTO) DA RENTABILIDADE DA SUBCLASSE QUE EXCEDER A 100% (CEM POR CENTO) DA VARIAÇÃO DO IPCA (ÍNDICE DE PREÇOS AO CONSUMIDOR AMPLO), DIVULGADO PELO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA (IBGE) ACRESCIDO DE "Y"% AO ANO (BENCHMARK).;2025-05-21
36.249.291/0001-01;2020-06-26;0.000000000000;;2020-06-26
36.249.300/0001-56;2020-06-24;0.000000000000;;2020-06-24
36.249.306/0001-23;2020-06-22;0.000000000000;;2020-06-23
36.249.317/0001-03;2020-06-19;0.000000000000;;2020-06-19
36.249.325/0001-50;2020-07-22;0.000000000000;;2020-07-22
36.249.328/0001-93;2020-06-19;0.000000000000;;2020-06-19
36.249.339/0001-73;2020-02-26;0.000000000000;;2020-02-26
36.249.351/0001-88;2020-02-26;0.000000000000;;2020-02-26
36.249.356/0001-00;2020-02-27;0.000000000000;;2020-02-27
36.249.366/0001-46;2020-02-27;0.000000000000;;2020-02-27
36.249.370/0001-04;2020-05-11;0.000000000000;;2020-05-11
36.249.375/0001-37;2020-06-25;0.000000000000;;2020-06-25
36.249.379/0001-15;2020-06-19;0.000000000000;;2020-06-19
36.249.385/0001-72;2020-07-13;0.000000000000;;2020-07-13
36.259.192/0001-00;2020-05-04;0.000000000000;;2020-05-05
36.259.192/0001-00;2020-05-04;20.000000000000;O GESTOR RECEBERÁ TAXA DE PERFORMANCE EQUIVALENTE A 20% (VINTE POR CENTO) DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% (CEM POR CENTO) DA VARIAÇÃO DO CERTIFICADO DE DEPÓSITO INTERBANCÁRIO - CDI, DE UM DIA, APURADO E DIVULGADO PELA B3 S.A. - BRASIL, BOLSA, BALCÃO;2022-05-11
36.259.239/0001-28;2020-03-09;0.000000000000;;2020-03-10
36.259.239/0001-28;2020-03-09;20.000000000000;O GESTOR RECEBERÁ TAXA DE PERFORMANCE EQUIVALENTE A 20% (VINTE POR CENTO) DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% (CEM POR CENTO) DA VARIAÇÃO DO IBOVESPA, APURADO PELA B3 S.A. - BRASIL, BOLSA, BALCÃO;2022-05-11
36.259.300/0001-37;2020-04-13;20.000000000000;;2020-04-13
36.262.056/0001-61;2020-03-09;0.000000000000;;2020-03-09
36.262.119/0001-80;2020-03-05;0.000000000000;;2020-03-05
36.262.163/0001-90;2020-03-17;20.000000000000;-;2020-03-17
36.262.300/0001-96;2020-04-27;0.000000000000;;2020-08-26
36.262.347/0001-50;2020-06-25;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IBOVESPA FECHAMENTO;2022-09-16
36.262.399/0001-26;2020-07-10;0.000000000000;;2020-07-10
36.262.484/0001-94;2020-07-10;0.000000000000;;2020-07-10
36.262.529/0001-20;2020-04-28;0.000000000000;;2020-04-28
36.262.564/0001-40;2020-04-17;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI - CETIP;2022-09-08
36.262.785/0001-18;2020-04-17;0.000000000000;;2020-04-20
36.262.843/0001-03;2020-04-17;0.000000000000;;2020-04-20
36.295.878/0001-49;2020-02-11;0.000000000000;;2020-02-13
36.318.363/0001-17;2021-10-14;20.000000000000;20% do que exceder 100% do IBOVESPA.;2021-12-01
36.318.363/0001-17;2021-10-14;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Junho e Dezembro;2024-06-25
36.318.430/0001-01;2020-03-18;0.000000000000;;2021-09-03
36.318.438/0001-60;2020-04-15;0.000000000000;;2021-09-03
36.318.449/0001-40;2020-03-17;20.000000000000;Cupom / Fator X (Yield  do IMA-B5+);2021-09-03
36.318.449/0001-40;2020-03-17;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IPCAIMAB5+. A taxa de performance sera paga no(s) mes(es) de Janeiro;2022-12-01
36.318.470/0001-45;2020-06-19;15.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-09
36.318.479/0001-56;2020-05-07;10.000000000000;Para informacoes adicionais, vide o Regulamento;2020-10-18
36.318.487/0001-00;2020-05-21;0.000000000000;;2021-09-03
36.318.494/0001-02;2021-07-27;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.318.499/0001-27;2020-05-22;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.318.507/0001-35;2020-12-10;0.000000000000;;2021-09-03
36.318.516/0001-26;2020-04-07;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.318.524/0001-72;2020-04-02;0.000000000000;;2021-09-06
36.318.534/0001-08;2020-05-15;0.000000000000;;2020-05-20
36.318.544/0001-43;2020-04-28;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.318.550/0001-09;2020-04-15;20.000000000000;Cupom / Fator X (Yield  do IMA-B);2021-09-03
36.318.550/0001-09;2020-04-15;20.000000000000;. FUNDO, com base em seu resultado, remunera a GESTORA mediante o pagamento do equivalente a 20% da valorização da cota do FUNDO que, em cada semestre civil, exceder 100% do valor acumulado IPCA + Yield IMAB Total (taxa de performance).;2025-06-12
36.318.561/0001-80;2020-04-02;0.000000000000;;2021-09-06
36.318.569/0001-47;2020-05-08;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.318.576/0001-49;2020-04-02;0.000000000000;;2021-09-06
36.318.585/0001-30;2020-04-02;0.000000000000;;2021-09-06
36.318.591/0001-97;2022-08-19;0.000000000000;;2022-08-25
36.326.771/0001-10;2020-03-17;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice BNYATMOS. A taxa de performance sera paga no(s) mes(es) de Janeiro;2021-06-14
36.326.860/0001-67;2020-04-15;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-09
36.326.879/0001-03;2020-04-03;15.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-09
36.326.889/0001-49;2020-08-06;25.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-09
36.326.889/0001-49;2020-08-06;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-11-22
36.326.906/0001-48;2022-09-09;20.000000000000;Para informacoes adicionais, vide o Regulamento;2023-11-29
36.326.952/0001-47;2020-04-15;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-09
36.326.980/0001-64;2020-04-09;0.000000000000;;2021-09-06
36.326.996/0001-77;2020-05-26;0.000000000000;;2021-09-03
36.327.048/0001-56;2020-05-08;0.000000000000;;2021-09-03
36.327.079/0001-07;2021-07-02;0.000000000000;;2021-09-03
36.327.149/0001-27;2020-05-12;20.000000000000;IFIX;2021-02-19
36.327.170/0001-22;2020-04-30;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.192/0001-92;2020-05-04;15.000000000000;15% sobre o que exceder 100% do IPCA+6%, cobrados anualmente no fechamento do mês de Junho;2021-09-03
36.327.192/0001-92;2020-05-04;15.000000000000;O fundo cobrara 15.00 % do que exceder 100.00 % o indice IPCA06. A taxa de performance sera paga no(s) mes(es) de Julho;2025-01-02
36.327.214/0001-14;2020-04-15;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.214/0001-14;2020-04-15;20.000000000000;Cupom / Fator X (Yield  do IMA-B5+);2025-06-23
36.327.253/0001-11;2020-05-08;20.000000000000;O FUNDO, com base em seu resultado, remunera a GESTORA mediante o pagamento do equivalente a 20% da valorização da cota do FUNDO que, em cada mês civil, exceder 100% do IBOVESPA (taxa de performance).;2021-09-03
36.327.253/0001-11;2020-05-08;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2024-03-26
36.327.292/0001-19;2021-02-18;15.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
36.327.292/0001-19;2021-02-18;15.000000000000;O fator "X" será definido no último dia útil de cada semestre civil para o semestre subsequente, utilizando a média aritmética das taxas indicativas diárias nos três meses anteriores ao final do semestre, e tendo em vista que a taxa indicativa diária é a média das taxas indicativas dos títulos que compõem o IMA-B 5+ ponderadas pelo peso no próprio índice, divulgados pela ANBIMA;2025-06-13
36.327.307/0001-49;2020-04-09;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.334/0001-11;2020-05-27;20.000000000000;junho e dezembro;2021-09-03
36.327.347/0001-90;2020-08-27;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.365/0001-72;2020-09-30;0.000000000000;;2020-10-12
36.327.405/0001-86;2020-06-16;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.455/0001-63;2020-06-12;0.000000000000;;2021-02-18
36.327.493/0001-16;2020-08-06;0.000000000000;;2020-09-08
36.327.514/0001-01;2020-06-01;0.000000000000;;2021-09-03
36.327.536/0001-63;2020-07-02;15.000000000000;Para informacoes adicionais, vide o Regulamento;2021-08-30
36.327.555/0001-90;2020-06-05;0.000000000000;;2020-09-18
36.327.569/0001-03;2020-06-01;0.000000000000;;2021-09-03
36.327.593/0001-42;2020-08-21;0.000000000000;;2021-09-03
36.327.622/0001-76;2021-01-08;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.622/0001-76;2021-01-08;0.000000000000;;2022-01-28
36.327.637/0001-34;2020-06-01;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.651/0001-38;2020-05-20;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.745/0001-07;2020-05-14;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-09
36.327.745/0001-07;2020-05-14;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-04-06
36.327.776/0001-68;2020-07-07;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.789/0001-37;2020-06-24;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.327.819/0001-05;2020-06-17;0.000000000000;;2021-08-24
36.327.833/0001-09;2020-07-10;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
36.335.774/0001-10;2020-09-23;0.000000000000;;2020-09-24
36.346.292/0001-66;2020-03-17;0.000000000000;;2020-03-17
36.346.365/0001-10;2020-03-16;0.000000000000;;2020-03-16
36.346.391/0001-48;2020-03-19;0.000000000000;;2020-03-19
36.346.416/0001-03;2020-03-13;0.000000000000;;2020-03-13
36.346.477/0001-70;2020-04-08;0.000000000000;;2020-04-08
36.347.600/0001-78;2020-04-07;0.000000000000;;2020-04-07
36.347.678/0001-92;2020-04-01;0.000000000000;;2020-04-01
36.347.706/0001-71;2005-04-20;0.000000000000;;2016-06-15
36.347.721/0001-10;2020-03-31;0.000000000000;;2020-03-31
36.347.815/0001-99;2020-03-24;20.000000000000;O GESTOR RECEBERÁ TAXA DE PERFORMANCE EQUIVALENTE A 20% (VINTE POR CENTO) DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% (CEM POR CENTO) DA VARIAÇÃO DO IBOVESPA, APURADO PELA B3;2022-07-15
36.347.890/0001-50;2020-03-11;0.000000000000;;2020-05-19
36.348.078/0001-49;2020-03-10;20.000000000000;O GESTOR RECEBERÁ TAXA DE PERFORMANCE EQUIVALENTE A 20%  DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% DA VARIAÇÃO DO IBOVESPA, APURADO PELA B3.;2022-07-15
36.348.109/0001-61;2020-03-09;0.000000000000;;2020-03-09
36.348.138/0001-23;2020-03-04;0.000000000000;;2020-03-04
36.348.176/0001-86;2020-04-02;0.000000000000;;2020-04-02
36.348.294/0001-94;2020-04-08;0.000000000000;;2020-04-08
36.348.364/0001-04;2020-03-06;0.000000000000;;2024-09-20
36.348.392/0001-21;2020-04-08;10.000000000000;A TAXA DE PERFORMANCE SERÁ DE 10% DO QUE EXCEDER A 100% DO IBOVESPA;2025-05-07
36.348.428/0001-77;2020-04-20;0.000000000000;;2020-04-20
36.348.463/0001-96;2020-07-17;0.000000000000;;2020-07-17
36.348.509/0001-77;2020-04-28;0.000000000000;;2020-04-28
36.348.543/0001-41;2020-04-27;0.000000000000;;2020-04-27
36.348.543/0001-41;2020-04-27;6.000000000000;O GESTOR RECEBERÁ TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A SEIS POR CENTO DA RENTABILIDADE DA SUBCLASSE QUE EXCEDER A CEM POR CENTO DA VARIAÇÃO DO CDI.;2025-03-25
36.349.877/0001-30;2020-05-05;0.000000000000;;2020-05-05
36.350.655/0001-37;2020-05-06;0.000000000000;;2020-05-06
36.350.666/0001-17;2020-05-11;0.000000000000;;2020-05-11
36.350.666/0001-17;2020-05-11;6.000000000000;O GESTOR RECEBERÁ TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A SEIS POR CENTO DA RENTABILIDADE DA SUBCLASSE QUE EXCEDER A CEM POR CENTO DO VALOR ACUMULADO DO IPCA ACRESCIDO DE Y POR CENTO AO ANO (BENCHMARK) - IMA B;2025-04-10
36.351.361/0001-20;2020-03-26;0.000000000000;;2020-03-27
36.351.407/0001-00;2020-04-14;0.000000000000;;2021-09-02
36.351.422/0001-59;2020-04-15;0.000000000000;;2020-04-16
36.351.458/0001-32;2020-04-15;0.000000000000;;2020-04-16
36.351.472/0001-36;2020-04-15;0.000000000000;;2020-04-16
36.352.241/0001-47;2020-07-10;0.000000000000;;2021-09-03
36.352.273/0001-42;2020-05-14;0.000000000000;;2021-08-30
36.352.287/0001-66;2020-06-17;20.000000000000;meses de março e de setembro;2021-09-03
36.352.306/0001-54;2020-06-18;0.000000000000;;2021-08-30
36.352.324/0001-36;2020-06-09;0.000000000000;;2021-09-03
36.352.346/0001-04;2020-05-26;0.000000000000;;2021-09-03
36.352.361/0001-44;2022-03-15;0.000000000000;;2022-05-27
36.352.376/0001-02;2022-03-29;20.000000000000;Para informacoes adicionais, vide o Regulamento;2022-05-27
36.352.384/0001-59;2020-06-29;20.000000000000;Cupom / Fator X (Yield  do IMA-B5+);2021-09-03
36.352.384/0001-59;2020-06-29;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IPCAIMAB5MD3. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-04-13
36.352.410/0001-49;2020-06-29;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.352.410/0001-49;2020-06-29;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IPCAIMAB5MD3. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-03-03
36.352.424/0001-62;2020-08-21;0.000000000000;;2021-09-03
36.352.438/0001-86;2021-01-08;0.000000000000;;2021-09-03
36.352.464/0001-04;2020-04-22;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-03
36.352.464/0001-04;2020-04-22;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2023-07-06
36.352.475/0001-94;2020-05-08;20.000000000000;Para informações adicionais, vide o Regulamento;2020-05-15
36.352.475/0001-94;2020-05-08;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-10-27
