TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;31.666.635/0001-56;TRUXT LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;11546491;;2025-06-29
FI;31.666.635/0001-56;TRUXT LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Investimento no Exterior;;;167175792;;2025-06-29
FI;31.666.635/0001-56;TRUXT LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;146169921;;2025-06-29
FI;31.666.635/0001-56;TRUXT LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Outras aplicações;;;3412648;;2025-06-29
FI;31.666.635/0001-56;TRUXT LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Outras operações passivas e exigibilidades;;;138818245;;2025-06-29
FI;31.666.635/0001-56;TRUXT LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;605319;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Ações;99679662;102868364;136159189;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Brazilian Depository Receipt - BDR;;;121144;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;8580096;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Cotas de Fundos;;;939146;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Disponibilidades;;;5875425;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Investimento no Exterior;;;10093977;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Mercado Futuro - Posições compradas;;;-16645;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;33128428;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Opções - Posições titulares;;;273153;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Operações Compromissadas;;;1927630;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Outras operações passivas e exigibilidades;;;13293359;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Valores a pagar;;;312391;;2025-06-29
FI;31.690.716/0001-91;ALPHAKEY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Valores a receber;;;2138252;;2025-06-29
FI;31.846.425/0001-40;MOAT CAPITAL A FUNDO DE INVESTIMENTO FINANCEIRO DA CIC EM AÇÕES RESP LIMITADA;2024-12-31;Cotas de Fundos;;;75897159;;2025-06-29
FI;31.846.425/0001-40;MOAT CAPITAL A FUNDO DE INVESTIMENTO FINANCEIRO DA CIC EM AÇÕES RESP LIMITADA;2024-12-31;Disponibilidades;;;52135;;2025-06-29
FI;31.846.425/0001-40;MOAT CAPITAL A FUNDO DE INVESTIMENTO FINANCEIRO DA CIC EM AÇÕES RESP LIMITADA;2024-12-31;Valores a pagar;;;1020178;;2025-06-29
FI;31.846.425/0001-40;MOAT CAPITAL A FUNDO DE INVESTIMENTO FINANCEIRO DA CIC EM AÇÕES RESP LIMITADA;2024-12-31;Valores a receber;;;882321;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Ações;55593015;51977783;26904189;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Ações e outros TVM cedidos em empréstimo;;;11745110;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Brazilian Depository Receipt - BDR;;;313269;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Cotas de Fundos;;;6723699;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Investimento no Exterior;;;20047998;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Mercado Futuro - Posições compradas;;;-12619;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Mercado Futuro - Posições vendidas;;;68138;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;14798666;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Opções - Posições lançadas;;;286949;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Opções - Posições titulares;;;157337;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Operações Compromissadas;;;10646613;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Outras operações passivas e exigibilidades;;;10961655;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;8346;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Valores a pagar;;;12409544;;2025-06-29
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;Valores a receber;;;5874985;;2025-06-29
FI;32.041.623/0001-07;RPS LONG BIAS SELECTION D30 FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;34071354;;2025-06-29
FI;32.041.623/0001-07;RPS LONG BIAS SELECTION D30 FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Disponibilidades;;;25023;;2025-06-29
FI;32.041.623/0001-07;RPS LONG BIAS SELECTION D30 FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;983878;;2025-06-29
FI;32.041.623/0001-07;RPS LONG BIAS SELECTION D30 FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;946498;;2025-06-29
FI;32.041.875/0001-28;TORK ACCESS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Cotas de Fundos;;;17944681;;2025-06-29
FI;32.041.875/0001-28;TORK ACCESS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Valores a receber;;;7041;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Ações;723413682;618010532;1905049343;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Ações e outros TVM cedidos em empréstimo;;;321345182;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;403287127;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Investimento no Exterior;;;167390337;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Mercado Futuro - Posições compradas;;;-1219986;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Mercado Futuro - Posições vendidas;;;-489224;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;490475257;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Opções - Posições lançadas;;;4389652;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Opções - Posições titulares;;;8639353;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Operações Compromissadas;;;74551202;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Outras operações passivas e exigibilidades;;;373006189;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;156887;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Títulos Públicos;143355493;257111152;613449248;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Valores a pagar;;;6503564;;2025-06-29
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Valores a receber;;;16405096;;2025-06-29
FI;32.065.814/0001-09;AVANTGARDE MULTIFATORES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Ações;4091165;8963930;37043795;;2025-06-29
FI;32.065.814/0001-09;AVANTGARDE MULTIFATORES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Brazilian Depository Receipt - BDR;;;3916825;;2025-06-29
FI;32.065.814/0001-09;AVANTGARDE MULTIFATORES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;1281802;;2025-06-29
FI;32.065.814/0001-09;AVANTGARDE MULTIFATORES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;50902;;2025-06-29
FI;32.065.814/0001-09;AVANTGARDE MULTIFATORES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Operações Compromissadas;;;897868;;2025-06-29
FI;32.065.814/0001-09;AVANTGARDE MULTIFATORES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Valores a pagar;;;840062;;2025-06-29
FI;32.065.814/0001-09;AVANTGARDE MULTIFATORES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Valores a receber;;;439367;;2025-06-29
FI;32.068.007/0001-31;SHARP LONG BIASED FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI FINANCEIRO EM AÇÕES;2024-12-31;Cotas de Fundos;;;242676279;;2025-06-29
FI;32.068.007/0001-31;SHARP LONG BIASED FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI FINANCEIRO EM AÇÕES;2024-12-31;Operações Compromissadas;;;389127;;2025-06-29
FI;32.068.007/0001-31;SHARP LONG BIASED FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI FINANCEIRO EM AÇÕES;2024-12-31;Valores a pagar;;;2559842;;2025-06-29
FI;32.068.007/0001-31;SHARP LONG BIASED FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI FINANCEIRO EM AÇÕES;2024-12-31;Valores a receber;;;2170078;;2025-06-29
FI;32.102.289/0001-46;ATMS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;Cotas de Fundos;;;91068770;;2025-06-29
FI;32.102.289/0001-46;ATMS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;Disponibilidades;;;21932;;2025-06-29
FI;32.102.289/0001-46;ATMS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;Valores a pagar;;;4275090;;2025-06-29
FI;32.102.289/0001-46;ATMS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;Valores a receber;;;4175330;;2025-06-29
FI;32.240.508/0001-53;KAPITALO ESTRATÉGIA TARKUS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;124292687;;2025-06-29
FI;32.240.508/0001-53;KAPITALO ESTRATÉGIA TARKUS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Disponibilidades;;;5;;2025-06-29
FI;32.240.508/0001-53;KAPITALO ESTRATÉGIA TARKUS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;2586936;;2025-06-29
FI;32.240.508/0001-53;KAPITALO ESTRATÉGIA TARKUS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;368856;;2025-06-29
FI;32.295.829/0001-55;RPS LONG BIAS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES ACESS;2024-12-31;Cotas de Fundos;;;19887461;;2025-06-29
FI;32.295.829/0001-55;RPS LONG BIAS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES ACESS;2024-12-31;Valores a pagar;;;10031;;2025-06-29
FI;32.295.829/0001-55;RPS LONG BIAS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES ACESS;2024-12-31;Valores a receber;;;17618;;2025-06-29
FI;32.295.997/0001-40;DOPPLER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;Cotas de Fundos;;;10609710;;2025-06-29
FI;32.295.997/0001-40;DOPPLER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;Disponibilidades;;;9804;;2025-06-29
FI;32.295.997/0001-40;DOPPLER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;Valores a pagar;;;18339;;2025-06-29
FI;32.295.997/0001-40;DOPPLER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;Valores a receber;;;3816;;2025-06-29
FI;32.300.293/0001-19;SQUADRA LB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES ACCESS;2024-12-31;Cotas de Fundos;;;140002246;;2025-06-29
FI;32.300.293/0001-19;SQUADRA LB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES ACCESS;2024-12-31;Valores a pagar;;;81559;;2025-06-29
FI;32.300.293/0001-19;SQUADRA LB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES ACCESS;2024-12-31;Valores a receber;;;111286;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;28042386;7621883;50213816;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Ações e outros TVM cedidos em empréstimo;;;4876980;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Brazilian Depository Receipt - BDR;;;873923;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;4571533;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Disponibilidades;;;5006;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Mercado Futuro - Posições compradas;;;-4893;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas;;;820008;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;2556;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a pagar;;;4006403;;2025-06-29
FI;32.318.881/0001-80;SHARP IBOVESPA ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a receber;;;4636833;;2025-06-29
FI;32.320.002/0001-54;KINEA PREV AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-12-31;Ações;112395380;116373046;157364422;;2025-06-29
FI;32.320.002/0001-54;KINEA PREV AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;1368123;;2025-06-29
FI;32.320.002/0001-54;KINEA PREV AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-12-31;Opções - Posições lançadas;;;10249;;2025-06-29
FI;32.320.002/0001-54;KINEA PREV AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-12-31;Opções - Posições titulares;;;53060;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Ações;14397232;9196864;80856104;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Ações e outros TVM cedidos em empréstimo;;;6509524;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;4545444;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Disponibilidades;;;49888;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Operações Compromissadas;;;1599800;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Outras aplicações;;;1235260;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;4941;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Valores a pagar;;;651910;;2025-06-29
FI;32.320.159/0001-80;BRASIL CAPITAL PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LIMITADA;2024-12-31;Valores a receber;;;762793;;2025-06-29
FI;32.320.734/0001-44;PATRIA PIONEIRO LONG ONLY I FEEDER PRIVATE FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Cotas de Fundos;;;11707003;;2025-06-29
FI;32.320.734/0001-44;PATRIA PIONEIRO LONG ONLY I FEEDER PRIVATE FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Operações Compromissadas;;;29675;;2025-06-29
FI;32.320.734/0001-44;PATRIA PIONEIRO LONG ONLY I FEEDER PRIVATE FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Valores a pagar;;;13037864;;2025-06-29
FI;32.320.734/0001-44;PATRIA PIONEIRO LONG ONLY I FEEDER PRIVATE FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Valores a receber;;;13007305;;2025-06-29
FI;32.355.797/0001-36;CLIQUE J FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Ações;0;0;73410936;;2025-06-29
FI;32.355.797/0001-36;CLIQUE J FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Disponibilidades;;;504;;2025-06-29
FI;32.355.797/0001-36;CLIQUE J FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Valores a pagar;;;78572;;2025-06-29
FI;32.355.797/0001-36;CLIQUE J FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;Valores a receber;;;431;;2025-06-29
FI;32.357.798/0001-10;EVOLVE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;115287362;;2025-06-29
FI;32.357.798/0001-10;EVOLVE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;347827;;2025-06-29
FI;32.357.798/0001-10;EVOLVE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;185461;;2025-06-29
FI;32.655.641/0001-70;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Ações;11848259;1823046;7786593;;2025-06-29
FI;32.655.641/0001-70;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;461450;;2025-06-29
FI;32.655.641/0001-70;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Disponibilidades;;;10000;;2025-06-29
FI;32.655.641/0001-70;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Mercado Futuro - Posições compradas;;;657;;2025-06-29
FI;32.655.641/0001-70;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Operações Compromissadas;;;744648;;2025-06-29
FI;32.655.641/0001-70;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Valores a pagar;;;17199;;2025-06-29
FI;32.655.641/0001-70;TIVIO EQUITY LONG TERM FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Valores a receber;;;196624;;2025-06-29
FI;32.683.780/0001-08;VELT 90 CSHG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;8706310;;2025-06-29
FI;32.683.780/0001-08;VELT 90 CSHG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Disponibilidades;;;20423;;2025-06-29
FI;32.683.780/0001-08;VELT 90 CSHG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;9906;;2025-06-29
FI;32.683.780/0001-08;VELT 90 CSHG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;3342;;2025-06-29
