TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;35.377.997/0001-88;AZ QUEST ITAÚ PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Operações Compromissadas;;;49979;;2025-07-30
FI;35.377.997/0001-88;AZ QUEST ITAÚ PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;9;;2025-07-30
FI;35.377.997/0001-88;AZ QUEST ITAÚ PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Títulos Públicos;0;0;159809;;2025-07-30
FI;35.377.997/0001-88;AZ QUEST ITAÚ PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;106250;;2025-07-30
FI;35.377.997/0001-88;AZ QUEST ITAÚ PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;6864;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Ações;8507349;8597732;94507642;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;15863697;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Debêntures;;;4730947;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;106;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Investimento no Exterior;;;17590632;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Mercado Futuro - Posições compradas;;;-31702;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Mercado Futuro - Posições vendidas;;;57731;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;776853;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Operações Compromissadas;;;1052532;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;575138;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;53762;;2025-07-30
FI;35.400.868/0001-63;JGP ESG MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;2278377;;2025-07-30
FI;35.410.788/0001-99;CONSTELLATION S FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;6328666;;2025-07-30
FI;35.410.788/0001-99;CONSTELLATION S FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Operações Compromissadas;;;17343;;2025-07-30
FI;35.410.788/0001-99;CONSTELLATION S FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;12629;;2025-07-30
FI;35.410.788/0001-99;CONSTELLATION S FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;7163;;2025-07-30
FI;35.432.283/0001-25;VELT 90 A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;5397792;;2025-07-30
FI;35.432.283/0001-25;VELT 90 A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Disponibilidades;;;15631;;2025-07-30
FI;35.432.283/0001-25;VELT 90 A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;5840;;2025-07-30
FI;35.432.283/0001-25;VELT 90 A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;6361;;2025-07-30
FI;35.471.498/0001-55;TRÍGONO FLAGSHIP 60 SMALL CAPS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;241567680;;2025-07-30
FI;35.471.498/0001-55;TRÍGONO FLAGSHIP 60 SMALL CAPS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Disponibilidades;;;1000;;2025-07-30
FI;35.471.498/0001-55;TRÍGONO FLAGSHIP 60 SMALL CAPS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;901937;;2025-07-30
FI;35.471.498/0001-55;TRÍGONO FLAGSHIP 60 SMALL CAPS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;475686;;2025-07-30
FI;35.471.548/0001-02;TYTON AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;15192763;;2025-07-30
FI;35.471.548/0001-02;TYTON AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;23222;;2025-07-30
FI;35.471.548/0001-02;TYTON AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;38360;;2025-07-30
FI;35.502.481/0001-18;MOAT CAIXA AÇÕES FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Cotas de Fundos;;;7102606;;2025-07-30
FI;35.502.481/0001-18;MOAT CAIXA AÇÕES FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;10456;;2025-07-30
FI;35.502.481/0001-18;MOAT CAIXA AÇÕES FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;25123;;2025-07-30
FI;35.502.481/0001-18;MOAT CAIXA AÇÕES FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;4329;;2025-07-30
FI;35.506.020/0001-13;MOAT CAPITAL STB FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Cotas de Fundos;;;32747136;;2025-07-30
FI;35.506.020/0001-13;MOAT CAPITAL STB FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;30375;;2025-07-30
FI;35.506.020/0001-13;MOAT CAPITAL STB FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;282071;;2025-07-30
FI;35.506.020/0001-13;MOAT CAPITAL STB FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;219858;;2025-07-30
FI;35.506.067/0001-87;MC ITAPICURA FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Cotas de Fundos;;;31341078;;2025-07-30
FI;35.506.067/0001-87;MC ITAPICURA FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;23655;;2025-07-30
FI;35.506.067/0001-87;MC ITAPICURA FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;41861;;2025-07-30
FI;35.506.067/0001-87;MC ITAPICURA FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;8658;;2025-07-30
FI;35.587.562/0001-68;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;Ações;272017;773959;6113411;;2025-07-30
FI;35.587.562/0001-68;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;Disponibilidades;;;1000;;2025-07-30
FI;35.587.562/0001-68;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;Operações Compromissadas;;;187862;;2025-07-30
FI;35.587.562/0001-68;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;104;;2025-07-30
FI;35.587.562/0001-68;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;Valores a pagar;;;46511;;2025-07-30
FI;35.587.562/0001-68;SUL AMÉRICA SELECTION MASTER I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;Valores a receber;;;8967;;2025-07-30
FI;35.618.044/0001-64;SASTRE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;9773683;;2025-07-30
FI;35.618.044/0001-64;SASTRE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;5575;;2025-07-30
FI;35.618.044/0001-64;SASTRE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;6718;;2025-07-30
FI;35.637.197/0001-59;BOGARI VALUE Q FI FINANCEIRO EM AÇÕES PREVIDENCIÁRIO FIFE - RESPONSABILIDADE LIMITADA;2025-01-31;Ações;5389334;4236533;67638603;;2025-07-30
FI;35.637.197/0001-59;BOGARI VALUE Q FI FINANCEIRO EM AÇÕES PREVIDENCIÁRIO FIFE - RESPONSABILIDADE LIMITADA;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;1808259;;2025-07-30
FI;35.637.197/0001-59;BOGARI VALUE Q FI FINANCEIRO EM AÇÕES PREVIDENCIÁRIO FIFE - RESPONSABILIDADE LIMITADA;2025-01-31;Brazilian Depository Receipt - BDR;;;7511041;;2025-07-30
FI;35.637.197/0001-59;BOGARI VALUE Q FI FINANCEIRO EM AÇÕES PREVIDENCIÁRIO FIFE - RESPONSABILIDADE LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;11862014;;2025-07-30
FI;35.637.197/0001-59;BOGARI VALUE Q FI FINANCEIRO EM AÇÕES PREVIDENCIÁRIO FIFE - RESPONSABILIDADE LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;8560;;2025-07-30
FI;35.645.137/0001-88;SHARP EQUITY VALUE A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI FINANCEIRO EM AÇÕES;2025-01-31;Cotas de Fundos;;;221556307;;2025-07-30
FI;35.645.137/0001-88;SHARP EQUITY VALUE A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI FINANCEIRO EM AÇÕES;2025-01-31;Operações Compromissadas;;;330868;;2025-07-30
FI;35.645.137/0001-88;SHARP EQUITY VALUE A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI FINANCEIRO EM AÇÕES;2025-01-31;Valores a pagar;;;372059;;2025-07-30
FI;35.645.137/0001-88;SHARP EQUITY VALUE A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI FINANCEIRO EM AÇÕES;2025-01-31;Valores a receber;;;10455;;2025-07-30
FI;35.650.759/0001-02;VELT II 90 A FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Cotas de Fundos;;;23680508;;2025-07-30
FI;35.650.759/0001-02;VELT II 90 A FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;21122;;2025-07-30
FI;35.650.759/0001-02;VELT II 90 A FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;47250;;2025-07-30
FI;35.650.759/0001-02;VELT II 90 A FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;8658;;2025-07-30
FI;35.672.048/0001-20;AP LS I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;1375754;;2025-07-30
FI;35.672.048/0001-20;AP LS I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Disponibilidades;;;5269;;2025-07-30
FI;35.672.048/0001-20;AP LS I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;10579;;2025-07-30
FI;35.672.048/0001-20;AP LS I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;2886;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Ações;419272;356544;3716314;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;674885;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Debêntures;;;132617;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;105;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Mercado Futuro - Posições vendidas;;;1366;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;28497;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;19831;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;15734;;2025-07-30
FI;35.704.492/0001-80;JGP ESG PREVIDENCIÁRIO XP MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;97022;;2025-07-30
FI;35.711.573/0001-08;TORK PARTNERS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;11816880;;2025-07-30
FI;35.711.573/0001-08;TORK PARTNERS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Operações Compromissadas;;;29778;;2025-07-30
FI;35.711.573/0001-08;TORK PARTNERS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;1803;;2025-07-30
FI;35.711.573/0001-08;TORK PARTNERS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;3777;;2025-07-30
FI;35.711.629/0001-24;TORK BLUE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;15084538;;2025-07-30
FI;35.711.629/0001-24;TORK BLUE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Operações Compromissadas;;;46046;;2025-07-30
FI;35.711.629/0001-24;TORK BLUE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;27167;;2025-07-30
FI;35.711.629/0001-24;TORK BLUE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;12344;;2025-07-30
FI;35.712.437/0001-32;SAFRA AÇÕES LIVRE MASTER FIF CLASSE DE INVESTIMENTO EM AÇÕES RESP LIMITADA;2025-01-31;Ações;0;0;183135636;;2025-07-30
FI;35.712.437/0001-32;SAFRA AÇÕES LIVRE MASTER FIF CLASSE DE INVESTIMENTO EM AÇÕES RESP LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;0;0;2328755;;2025-07-30
FI;35.717.650/0001-37;GTI NIMROD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Ações;1352446;1616302;30843509;;2025-07-30
FI;35.717.650/0001-37;GTI NIMROD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;1830320;;2025-07-30
FI;35.717.650/0001-37;GTI NIMROD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;1205550;;2025-07-30
FI;35.717.650/0001-37;GTI NIMROD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;5006;;2025-07-30
FI;35.717.650/0001-37;GTI NIMROD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;1647810;;2025-07-30
FI;35.717.650/0001-37;GTI NIMROD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1389;;2025-07-30
FI;35.717.650/0001-37;GTI NIMROD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;112232;;2025-07-30
FI;35.717.650/0001-37;GTI NIMROD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;420957;;2025-07-30
FI;35.725.802/0001-43;EXPLORITAS LATAM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Cotas de Fundos;;;11143893;;2025-07-30
FI;35.725.802/0001-43;EXPLORITAS LATAM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Disponibilidades;;;1000;;2025-07-30
FI;35.725.802/0001-43;EXPLORITAS LATAM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Valores a pagar;;;27115;;2025-07-30
FI;35.725.802/0001-43;EXPLORITAS LATAM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Valores a receber;;;3189;;2025-07-30
FI;35.726.741/0001-39;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Cotas de Fundos;;;729855717;;2025-07-30
FI;35.726.741/0001-39;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Disponibilidades;;;914;;2025-07-30
FI;35.726.741/0001-39;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Valores a pagar;;;17664095;;2025-07-30
FI;35.726.741/0001-39;TARPON GT INSTITUCIONAL I FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Valores a receber;;;265;;2025-07-30
FI;35.726.822/0001-39;SKOPOS INV AÇÕES ALPHA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;9042254;;2025-07-30
FI;35.726.822/0001-39;SKOPOS INV AÇÕES ALPHA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Operações Compromissadas;;;26513;;2025-07-30
FI;35.726.822/0001-39;SKOPOS INV AÇÕES ALPHA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;11427;;2025-07-30
FI;35.726.822/0001-39;SKOPOS INV AÇÕES ALPHA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;3334;;2025-07-30
FI;35.744.266/0001-23;CONSTELLATION F FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;69472034;;2025-07-30
FI;35.744.266/0001-23;CONSTELLATION F FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Operações Compromissadas;;;31766;;2025-07-30
FI;35.744.266/0001-23;CONSTELLATION F FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;1713;;2025-07-30
FI;35.744.266/0001-23;CONSTELLATION F FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;10887;;2025-07-30
FI;35.780.039/0001-53;EMPIRICUS MICROCAP ALERT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Ações;0;0;25870875;;2025-07-30
FI;35.780.039/0001-53;EMPIRICUS MICROCAP ALERT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;2815051;;2025-07-30
FI;35.780.039/0001-53;EMPIRICUS MICROCAP ALERT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;2832424;;2025-07-30
FI;35.780.039/0001-53;EMPIRICUS MICROCAP ALERT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Operações Compromissadas;;;970998;;2025-07-30
FI;35.780.039/0001-53;EMPIRICUS MICROCAP ALERT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a pagar;;;135046;;2025-07-30
FI;35.780.039/0001-53;EMPIRICUS MICROCAP ALERT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a receber;;;196487;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Ações;1318199;1308027;14449358;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;2422363;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Debêntures;;;434521;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;104;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Mercado Futuro - Posições vendidas;;;3946;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;101598;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Operações Compromissadas;;;161928;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;65489;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;25350;;2025-07-30
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FI FINANCEIRO EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;352984;;2025-07-30
FI;35.844.941/0001-96;KAPITALO TARKUS EKIP FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Cotas de Fundos;;;29089550;;2025-07-30
