TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;19481540;;2025-08-27
FI;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Disponibilidades;;;1000;;2025-08-27
FI;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Mercado Futuro - Posições compradas;;;-122094;;2025-08-27
FI;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Operações Compromissadas;;;3124170;;2025-08-27
FI;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;263002;;2025-08-27
FI;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Valores a pagar;;;102447;;2025-08-27
FI;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Valores a receber;;;4480415;;2025-08-27
FI;14.068.366/0001-07;NÚCLEO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-02-28;Cotas de Fundos;;;143658979;;2025-08-27
FI;14.068.366/0001-07;NÚCLEO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-02-28;Disponibilidades;;;43542;;2025-08-27
FI;14.068.366/0001-07;NÚCLEO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-02-28;Valores a pagar;;;222373;;2025-08-27
FI;14.068.366/0001-07;NÚCLEO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-02-28;Valores a receber;;;224158;;2025-08-27
FI;14.083.797/0001-42;MANTARO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;49326342;;2025-08-27
FI;14.083.797/0001-42;MANTARO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;153665;;2025-08-27
FI;14.083.797/0001-42;MANTARO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;119369;;2025-08-27
FI;14.083.797/0001-42;MANTARO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;6865;;2025-08-27
FI;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Cotas de Fundos;;;351377901;;2025-08-27
FI;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Disponibilidades;;;1000;;2025-08-27
FI;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Operações Compromissadas;;;504180;;2025-08-27
FI;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Valores a pagar;;;21212383;;2025-08-27
FI;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-02-28;Valores a receber;;;20625224;;2025-08-27
FI;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Ações;2716176;10181137;33022047;;2025-08-27
FI;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;12023855;;2025-08-27
FI;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Brazilian Depository Receipt - BDR;;;2635690;;2025-08-27
FI;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;3947785;;2025-08-27
FI;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Operações Compromissadas;;;650605;;2025-08-27
FI;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;35749;;2025-08-27
FI;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Valores a pagar;;;19190;;2025-08-27
FI;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Valores a receber;;;641242;;2025-08-27
FI;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Ações;149658258;30158272;737132542;;2025-08-27
FI;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Disponibilidades;;;11551706;;2025-08-27
FI;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Investimento no Exterior;;;146564352;;2025-08-27
FI;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Operações Compromissadas;;;68347858;;2025-08-27
FI;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Outras operações passivas e exigibilidades;;;37115749;;2025-08-27
FI;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1401912;;2025-08-27
FI;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Valores a pagar;;;33729780;;2025-08-27
FI;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Valores a receber;;;9456873;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Ações;4932705;7464635;112437208;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;5829807;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Disponibilidades;;;9986;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Mercado Futuro - Posições compradas;;;-321556;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Mercado Futuro - Posições vendidas;;;226432;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Opções - Posições lançadas;;;1983310;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Opções - Posições titulares;;;188672;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Operações Compromissadas;;;11443121;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;18937;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Valores a pagar;;;2695251;;2025-08-27
FI;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2025-02-28;Valores a receber;;;2473456;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Ações;94680085;96330761;633094399;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;143822763;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Compras a termo a receber;;;53843150;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Disponibilidades;;;5825298;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Investimento no Exterior;;;165329345;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Obrigações por ações e outros TVM recebidos em empréstimo;;;65338281;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Operações Compromissadas;;;3149811;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Valores a pagar;;;50178223;;2025-08-27
FI;14.438.229/0001-17;CHARLES RIVER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Valores a receber;;;6219766;;2025-08-27
FI;14.473.010/0001-59;BRILHANTE FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Ações;3963850;5285886;28829358;;2025-08-27
FI;14.473.010/0001-59;BRILHANTE FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;1722958;;2025-08-27
FI;14.473.010/0001-59;BRILHANTE FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Disponibilidades;;;10000;;2025-08-27
FI;14.473.010/0001-59;BRILHANTE FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Mercado Futuro - Posições compradas;;;-29696;;2025-08-27
FI;14.473.010/0001-59;BRILHANTE FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Operações Compromissadas;;;2388240;;2025-08-27
FI;14.473.010/0001-59;BRILHANTE FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;3280;;2025-08-27
FI;14.473.010/0001-59;BRILHANTE FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Valores a pagar;;;14535;;2025-08-27
FI;14.473.010/0001-59;BRILHANTE FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Valores a receber;;;527569;;2025-08-27
FI;14.476.736/0001-45;SAFRA EQUITY PORTFOLIO MASTER FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Ações;0;0;114364154;;2025-08-27
FI;14.476.736/0001-45;SAFRA EQUITY PORTFOLIO MASTER FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;2263441;;2025-08-27
FI;14.507.681/0001-93;CAIXA VINCI VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Ações;2591784;0;20959171;;2025-08-27
FI;14.507.681/0001-93;CAIXA VINCI VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;386694;;2025-08-27
FI;14.507.681/0001-93;CAIXA VINCI VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;6016136;;2025-08-27
FI;14.507.681/0001-93;CAIXA VINCI VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Outras aplicações;0;0;65440;;2025-08-27
FI;14.799.785/0001-19;BTG PACTUAL ABSOLUTO LS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;99458487;;2025-08-27
FI;14.799.785/0001-19;BTG PACTUAL ABSOLUTO LS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;240557;;2025-08-27
FI;14.799.785/0001-19;BTG PACTUAL ABSOLUTO LS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;1544968;;2025-08-27
FI;14.799.785/0001-19;BTG PACTUAL ABSOLUTO LS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;1307010;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Ações;22256005;35742331;21003903;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;6046713;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Cotas de Fundos;;;10500235;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Debêntures;;;5039651;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Disponibilidades;;;5744;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Investimento no Exterior;;;43279137;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Mercado Futuro - Posições vendidas;;;193126;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Obrigações por ações e outros TVM recebidos em empréstimo;;;14611876;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Opções - Posições lançadas;;;763594;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Opções - Posições titulares;;;1297341;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Operações Compromissadas;;;11491000;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Outras operações passivas e exigibilidades;;;5488140;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;643;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Títulos Públicos;40486305;44864938;24039923;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Valores a pagar;;;1446847;;2025-08-27
FI;14.816.895/0001-41;BTG PACTUAL ABSOLUTO LS MASTERFUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-02-28;Valores a receber;;;8476438;;2025-08-27
FI;14.843.693/0001-99;LACAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;14478688;;2025-08-27
FI;14.843.693/0001-99;LACAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Disponibilidades;;;347;;2025-08-27
FI;14.843.693/0001-99;LACAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;13088;;2025-08-27
FI;14.843.693/0001-99;LACAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;95;;2025-08-27
FI;15.154.458/0001-72;CAIXA VINCI VALOR DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Ações;4024720;0;55499482;;2025-08-27
FI;15.154.458/0001-72;CAIXA VINCI VALOR DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;3275603;;2025-08-27
FI;15.154.458/0001-72;CAIXA VINCI VALOR DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;9468324;;2025-08-27
FI;15.154.458/0001-72;CAIXA VINCI VALOR DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Outras aplicações;0;0;37033;;2025-08-27
FI;15.165.493/0001-97;BOGARI VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Ações;8859881;1438087;76944615;;2025-08-27
FI;15.165.493/0001-97;BOGARI VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;2821636;;2025-08-27
FI;15.165.493/0001-97;BOGARI VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Brazilian Depository Receipt - BDR;;;6355128;;2025-08-27
FI;15.165.493/0001-97;BOGARI VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;13923881;;2025-08-27
FI;15.165.493/0001-97;BOGARI VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Investimento no Exterior;;;9625029;;2025-08-27
FI;15.165.493/0001-97;BOGARI VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;84353;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Ações;179716582;154149595;952272227;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;128743470;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Brazilian Depository Receipt - BDR;;;18508561;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;151977855;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Disponibilidades;;;4004;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Investimento no Exterior;;;211183063;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Mercado Futuro - Posições vendidas;;;-2579423;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Obrigações por ações e outros TVM recebidos em empréstimo;;;99524422;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Outras operações passivas e exigibilidades;;;5124298;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;2103366;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Títulos Públicos;1594771;11618915;537139975;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Valores a pagar;;;74914919;;2025-08-27
FI;15.174.615/0001-01;OCEANA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Valores a receber;;;25994377;;2025-08-27
FI;15.189.579/0001-50;LEBLON EQUITIES PARTNERS V FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Ações;0;0;13277134;;2025-08-27
FI;15.189.579/0001-50;LEBLON EQUITIES PARTNERS V FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Operações Compromissadas;;;21747;;2025-08-27
FI;15.189.579/0001-50;LEBLON EQUITIES PARTNERS V FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Valores a pagar;;;930266;;2025-08-27
FI;15.189.579/0001-50;LEBLON EQUITIES PARTNERS V FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-02-28;Valores a receber;;;9682;;2025-08-27
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações;0;3162294;43297443;;2025-08-27
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Brazilian Depository Receipt - BDR;;;42243933;;2025-08-27
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Mercado Futuro - Posições compradas;;;85558;;2025-08-27
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Opções - Posições lançadas;;;113567;;2025-08-27
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;6414894;;2025-08-27
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Títulos Públicos;0;0;9574869;;2025-08-27
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;168032;;2025-08-27
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;321705;;2025-08-27
FI;15.350.712/0001-08;SPX PATRIOT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Ações;135760476;177000500;573263830;;2025-08-27
FI;15.350.712/0001-08;SPX PATRIOT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;19124974;;2025-08-27
FI;15.350.712/0001-08;SPX PATRIOT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Brazilian Depository Receipt - BDR;;;10803059;;2025-08-27
FI;15.350.712/0001-08;SPX PATRIOT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;15634661;;2025-08-27
FI;15.350.712/0001-08;SPX PATRIOT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de Fundos;;;4863844;;2025-08-27
FI;15.350.712/0001-08;SPX PATRIOT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Debêntures;;;8032;;2025-08-27
